股票代码,现价,昨收,策略数量,策略名称
605020,,22.24,2,"strategy_consolidation_breakout_preparation, strategy_macd_divergent_gold_cross"
600362,,22.27,2,"strategy_consolidation_breakout_preparation, strategy_ma_convergence_start"
603220,,22.29,1,strategy_macd_divergent_gold_cross
605011,,22.38,1,strategy_box_bottom_rebound
601633,,22.47,1,strategy_box_bottom_rebound
002362,,22.52,1,strategy_ma_convergence_start
002180,,22.59,1,strategy_ma_convergence_start
603156,,22.6,1,strategy_box_bottom_rebound
001211,,22.62,1,strategy_ma_convergence_start
603757,,22.86,1,strategy_box_bottom_rebound
600060,,22.92,1,strategy_box_bottom_rebound
600585,,22.92,1,strategy_box_bottom_rebound
001368,,23.08,1,strategy_ma_convergence_start
600754,,23.09,1,strategy_box_bottom_rebound
603663,,23.14,1,strategy_box_bottom_rebound
600750,,23.17,1,strategy_ma_convergence_start
002912,,23.22,1,strategy_ma_convergence_start
603097,,23.28,1,strategy_ma_convergence_start
002155,,23.31,1,strategy_ma_convergence_start
003020,,23.37,1,strategy_box_bottom_rebound
002557,,23.42,1,strategy_ma_convergence_start
600580,,23.47,1,strategy_box_bottom_rebound
603380,,23.52,1,strategy_box_bottom_rebound
600694,,23.67,1,strategy_box_bottom_rebound
605358,,23.69,1,strategy_ma_convergence_start
002444,,23.69,1,strategy_box_bottom_rebound
001228,,23.75,1,strategy_ma_convergence_start
002156,,23.87,1,strategy_macd_divergent_gold_cross
603800,,23.89,1,strategy_ma_convergence_start
603613,,23.92,1,strategy_ma_convergence_start
002318,,23.99,1,strategy_box_bottom_rebound
603285,,24.06,1,strategy_ma_convergence_start
001337,,24.15,1,strategy_ma_convergence_start
001358,,24.16,1,strategy_ma_convergence_start
600315,,24.19,2,"strategy_box_bottom_rebound, strategy_ma_convergence_start"
600066,,24.27,1,strategy_box_bottom_rebound
001269,,24.29,1,strategy_ma_convergence_start
600378,,24.42,1,strategy_macd_divergent_gold_cross
003017,,24.51,1,strategy_ma_convergence_start
002876,,24.52,1,strategy_macd_divergent_gold_cross
002287,,24.52,1,strategy_ma_convergence_start
002380,,24.53,1,strategy_ma_convergence_start
603867,,24.6,1,strategy_ma_convergence_start
002368,,24.64,2,"strategy_consolidation_breakout_preparation, strategy_ma_convergence_start"
000895,,24.67,1,strategy_ma_convergence_start
603396,,24.7,1,strategy_ma_convergence_start
000938,,24.74,1,strategy_ma_convergence_start
001259,,24.75,1,strategy_ma_convergence_start
002597,,24.9,1,strategy_ma_convergence_start
600845,,25.02,1,strategy_box_bottom_rebound
600895,,25.09,1,strategy_box_bottom_rebound
600323,,25.3,1,strategy_ma_convergence_start
603344,,25.31,1,strategy_box_bottom_rebound
600345,,25.37,1,strategy_ma_convergence_start
000028,,25.38,1,strategy_ma_convergence_start
603496,,25.43,1,strategy_macd_divergent_gold_cross
002955,,25.49,1,strategy_ma_convergence_start
603280,,25.75,2,"strategy_ma_convergence_start, strategy_macd_divergent_gold_cross"
600030,,25.98,1,strategy_ma_convergence_start
603920,,25.98,1,strategy_box_bottom_rebound
603255,,25.99,1,strategy_ma_convergence_start
603755,,26.1,2,"strategy_box_bottom_rebound, strategy_ma_convergence_start"
600938,,26.18,1,strategy_ma_convergence_start
603939,,26.3,1,strategy_box_bottom_rebound
603005,,26.34,1,strategy_box_bottom_rebound
605305,,26.48,1,strategy_ma_convergence_start
002142,,26.62,1,strategy_ma_convergence_start
600332,,26.96,1,strategy_ma_convergence_start
600160,,26.98,2,"strategy_ma_convergence_start, strategy_macd_divergent_gold_cross"
001311,,26.98,1,strategy_box_bottom_rebound
603929,,27.21,1,strategy_macd_divergent_gold_cross
603270,,27.24,1,strategy_ma_convergence_start
600988,,27.32,1,strategy_ma_convergence_start
002985,,27.38,1,strategy_ma_convergence_start
600566,,27.38,1,strategy_ma_convergence_start
600118,,27.46,1,strategy_ma_convergence_start
603661,,27.52,1,strategy_ma_convergence_start
600520,,27.55,1,strategy_box_bottom_rebound
000921,,27.6,1,strategy_box_bottom_rebound
605333,,27.66,1,strategy_box_bottom_rebound
603235,,27.68,1,strategy_ma_convergence_start
002812,,27.78,1,strategy_box_bottom_rebound
603508,,27.84,2,"strategy_plate_breakout_post_close, strategy_ma_convergence_start"
603031,,27.9,1,strategy_ma_convergence_start
002487,,27.91,1,strategy_ma_convergence_start
001282,,28.01,2,"strategy_ma_convergence_start, strategy_macd_divergent_gold_cross"
603351,,28.01,1,strategy_ma_convergence_start
000786,,28.19,1,strategy_box_bottom_rebound
002415,,28.55,1,strategy_ma_convergence_start
600887,,28.66,1,strategy_box_bottom_rebound
002192,,28.95,1,strategy_ma_convergence_start
600764,,29.08,1,strategy_ma_convergence_start
605258,,29.15,1,strategy_ma_convergence_start
600593,,29.37,2,"strategy_box_bottom_rebound, strategy_ma_convergence_start"
603859,,29.44,1,strategy_macd_divergent_gold_cross
003007,,29.62,1,strategy_ma_convergence_start
001359,,29.75,1,strategy_box_bottom_rebound
600729,,29.78,1,strategy_box_bottom_rebound
003019,,29.79,1,strategy_box_bottom_rebound
600456,,29.88,2,"strategy_consolidation_breakout_preparation, strategy_ma_convergence_start"
001373,,30.0,1,strategy_ma_convergence_start
002466,,30.34,1,strategy_ma_convergence_start
600547,,30.35,1,strategy_ma_convergence_start
600511,,30.51,1,strategy_ma_convergence_start
603860,,30.51,1,strategy_ma_convergence_start
002738,,30.54,1,strategy_ma_convergence_start
600150,,30.76,1,strategy_ma_convergence_start
002605,,30.8,1,strategy_plate_breakout_post_close
003006,,30.83,1,strategy_box_bottom_rebound
002756,,30.88,1,strategy_ma_convergence_start
603063,,30.93,1,strategy_macd_divergent_gold_cross
002827,,31.03,1,strategy_plate_breakout_post_close
002460,,31.19,1,strategy_ma_convergence_start
601595,,31.24,2,"strategy_ma_convergence_start, strategy_macd_divergent_gold_cross"
605111,,31.33,1,strategy_ma_convergence_start
002870,,31.46,1,strategy_box_bottom_rebound
603650,,31.47,1,strategy_box_bottom_rebound
002683,,31.92,1,strategy_ma_convergence_start
002906,,31.92,1,strategy_box_bottom_rebound
002472,,32.11,1,strategy_box_bottom_rebound
003026,,32.22,1,strategy_ma_convergence_start
002222,,32.28,1,strategy_box_bottom_rebound
000063,,32.31,1,strategy_ma_convergence_start
600745,,32.41,1,strategy_box_bottom_rebound
002978,,32.54,4,"strategy_plate_breakout_post_close, strategy_consolidation_breakout_preparation, strategy_ma_convergence_start, strategy_macd_divergent_gold_cross"
600584,,32.94,1,strategy_macd_divergent_gold_cross
001229,,33.02,1,strategy_ma_convergence_start
002933,,33.33,1,strategy_box_bottom_rebound
002975,,33.58,1,strategy_ma_convergence_start
001326,,33.75,1,strategy_ma_convergence_start
603358,,33.92,1,strategy_macd_divergent_gold_cross
601995,,33.96,1,strategy_ma_convergence_start
603068,,34.0,1,strategy_ma_convergence_start
603026,,34.08,1,strategy_ma_convergence_start
002841,,34.59,1,strategy_ma_convergence_start
603409,,34.61,1,strategy_box_bottom_rebound
600316,,34.75,1,strategy_box_bottom_rebound
002353,,34.96,1,strategy_ma_convergence_start
601601,,34.98,1,strategy_ma_convergence_start
605098,,35.66,1,strategy_box_bottom_rebound
603375,,35.67,1,strategy_ma_convergence_start
603312,,35.96,1,strategy_box_bottom_rebound
603667,,35.99,1,strategy_box_bottom_rebound
605099,,36.53,2,"strategy_check_breakout_batch, strategy_plate_breakout_post_close"
001335,,36.88,1,strategy_box_bottom_rebound
600038,,36.98,1,strategy_ma_convergence_start
603307,,37.11,1,strategy_ma_convergence_start
603722,,37.33,1,strategy_box_bottom_rebound
000408,,37.58,2,"strategy_ma_convergence_start, strategy_macd_divergent_gold_cross"
002432,,37.65,1,strategy_box_bottom_rebound
603199,,37.75,1,strategy_ma_convergence_start
603082,,37.78,1,strategy_box_bottom_rebound
603197,,38.11,1,strategy_box_bottom_rebound
603391,,38.2,1,strategy_ma_convergence_start
003001,,39.1,1,strategy_macd_divergent_gold_cross
603205,,39.1,1,strategy_ma_convergence_start
603268,,39.12,1,strategy_box_bottom_rebound
002625,,39.78,1,strategy_box_bottom_rebound
601628,,40.03,1,strategy_ma_convergence_start
002179,,40.14,1,strategy_ma_convergence_start
600976,,40.7,1,strategy_ma_convergence_start
603198,,40.93,1,strategy_box_bottom_rebound
603171,,41.31,1,strategy_macd_divergent_gold_cross
600763,,41.95,1,strategy_ma_convergence_start
000799,,42.05,1,strategy_box_bottom_rebound
603369,,43.07,1,strategy_box_bottom_rebound
600779,,43.41,1,strategy_box_bottom_rebound
603395,,43.93,1,strategy_ma_convergence_start
603062,,44.27,1,strategy_box_bottom_rebound
000628,,44.46,1,strategy_box_bottom_rebound
000988,,44.77,1,strategy_ma_convergence_start
600536,,44.97,2,"strategy_ma_convergence_start, strategy_macd_divergent_gold_cross"
603083,,45.11,1,strategy_plate_breakout_post_close
603102,,45.12,1,strategy_ma_convergence_start
603338,,45.5,1,strategy_box_bottom_rebound
001314,,45.66,1,strategy_ma_convergence_start
001395,,46.24,1,strategy_box_bottom_rebound
000733,,46.71,1,strategy_box_bottom_rebound
603260,,47.4,1,strategy_box_bottom_rebound
601689,,48.15,1,strategy_box_bottom_rebound
003031,,48.45,1,strategy_ma_convergence_start
603379,,48.61,1,strategy_ma_convergence_start
001283,,49.95,1,strategy_box_bottom_rebound
000977,,51.92,1,strategy_ma_convergence_start
603486,,53.03,1,strategy_box_bottom_rebound
001389,,53.3,1,strategy_ma_convergence_start
603786,,53.47,1,strategy_box_bottom_rebound
603596,,53.58,1,strategy_box_bottom_rebound
600309,,54.88,1,strategy_box_bottom_rebound
000423,,54.93,1,strategy_box_bottom_rebound
001400,,55.61,1,strategy_box_bottom_rebound
000538,,56.6,1,strategy_ma_convergence_start
603833,,58.98,1,strategy_box_bottom_rebound
002992,,61.72,1,strategy_top_gainers
603019,,61.9,1,strategy_box_bottom_rebound
689009,,62.17,1,strategy_box_bottom_rebound
002595,,63.65,1,strategy_ma_convergence_start
002991,,63.7,1,strategy_box_bottom_rebound
605123,,64.16,1,strategy_plate_breakout_post_close
002049,,64.45,1,strategy_ma_convergence_start
603160,,69.49,1,strategy_ma_convergence_start
002028,,73.28,1,strategy_ma_convergence_start
603195,,74.07,2,"strategy_consolidation_breakout_preparation, strategy_ma_convergence_start"
603061,,75.64,1,strategy_box_bottom_rebound
000333,,75.7,1,strategy_box_bottom_rebound
603297,,83.9,1,strategy_box_bottom_rebound
002847,,88.5,1,strategy_box_bottom_rebound
603325,,93.12,1,strategy_ma_convergence_start
603202,,98.28,1,strategy_box_bottom_rebound
002920,,103.8,1,strategy_box_bottom_rebound
000568,,116.14,1,strategy_box_bottom_rebound
600941,,116.61,1,strategy_ma_convergence_start
000858,,125.09,1,strategy_box_bottom_rebound
603501,,132.4,1,strategy_ma_convergence_start
000596,,149.8,1,strategy_box_bottom_rebound
600436,,202.8,1,strategy_box_bottom_rebound
002594,,359.96,1,strategy_box_bottom_rebound
002371,,430.49,1,strategy_ma_convergence_start
